rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,yellow_cards,red_cards,second_yellow,fouls,fouled,offsides,crosses,interceptions,tackles_won,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerial_win_pct,shot_creating_actions_foul_drawn,passes_offsides,passes_crosses,own_goals_against,season,table_type,processed_at
1922,Cristhian Stuani,URU,FW,Girona,La Liga,0.0,1986.0,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,44.4,3,3,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1923,Nikola Štulić,SRB,FW,Lecce,Serie A,0.0,2001.0,3.8,0,0,0,3,0,0,0,0,1,0,0,0,7,12,16,42.9,5,2,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1924,Denis Suárez,ESP,MF,Alavés,La Liga,0.0,1994.0,1.8,0,0,0,3,0,0,0,1,1,0,0,0,17,1,2,33.3,5,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1925,Gabriel Suazo,CHI,"DF,MF",Sevilla,La Liga,0.0,1997.0,5.3,1,0,0,6,0,0,0,6,17,0,0,0,30,1,4,20.0,2,0,25,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1926,Luka Sučić,CRO,MF,Real Sociedad,La Liga,0.0,2002.0,1.4,0,0,0,1,0,0,0,0,1,0,0,0,6,2,2,50.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1927,Petar Sucic,CRO,MF,Inter,Serie A,0.0,2003.0,3.0,1,0,0,7,0,0,0,1,2,0,0,0,9,0,1,0.0,4,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1928,Yukinari Sugawara,JPN,DF,Werder Bremen,Bundesliga,0.0,2000.0,4.8,0,0,0,2,0,0,0,0,4,0,0,0,14,4,3,57.1,0,1,9,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1929,Pavel Šulc,CZE,"FW,MF",Lyon,Ligue 1,0.0,2000.0,1.7,2,0,0,7,0,0,0,1,0,0,0,0,4,2,3,40.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1930,Kamaldeen Sulemana,GHA,MF,Atalanta,Serie A,0.0,2002.0,3.8,1,0,0,4,0,0,0,0,2,0,0,0,17,2,5,28.6,4,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1931,Crysencio Summerville,NED,"MF,FW",West Ham,Premier League,0.0,2001.0,3.5,1,0,0,4,0,0,0,1,2,1,0,0,16,1,3,25.0,10,1,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1932,Yuito Suzuki,JPN,MF,Freiburg,Bundesliga,0.0,2001.0,1.5,0,0,0,2,0,0,0,0,0,0,0,0,4,2,4,33.3,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1933,Zion Suzuki,JPN,GK,Parma,Serie A,0.0,2002.0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,100.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1934,Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,0.0,1999.0,2.5,2,1,1,6,0,0,0,0,2,0,0,0,6,5,2,71.4,7,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1935,Daniel Svensson,SWE,"DF,MF",Dortmund,Bundesliga,0.0,2002.0,6.0,0,0,0,7,0,0,0,1,3,0,0,0,16,6,1,85.7,5,1,26,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1936,Mile Svilar,SRB,GK,Roma,Serie A,0.0,1999.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1937,Williot Swedberg,SWE,"MF,FW",Celta Vigo,La Liga,0.0,2004.0,2.6,1,0,0,9,0,0,0,0,6,0,0,0,3,0,2,0.0,6,1,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1938,Lamine Sy,MTN,DF,Auxerre,Ligue 1,0.0,2002.0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0.0,1,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1939,Fodé Sylla,FRA,MF,Lens,Ligue 1,0.0,2006.0,0.7,0,0,0,2,0,0,0,1,5,0,0,0,8,2,0,100.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1940,Wojciech Szczęsny,POL,GK,Barcelona,La Liga,0.0,1990.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1941,Dominik Szoboszlai,HUN,"MF,DF",Liverpool,Premier League,0.0,2000.0,7.0,2,0,0,8,0,0,0,5,11,0,0,0,39,4,3,57.1,4,0,26,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1942,Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,0.0,1995.0,3.3,2,1,0,10,0,0,0,0,0,0,1,0,5,19,11,63.3,1,1,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1943,Musa Al-Taamari,JOR,"FW,MF",Rennes,Ligue 1,0.0,1997.0,3.1,1,0,0,4,0,0,0,1,5,0,0,0,13,0,0,0.0,2,2,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1944,Haris Tabakovic,BIH,FW,Gladbach,Bundesliga,0.0,1994.0,2.7,0,0,0,6,0,0,0,0,0,0,0,0,1,14,12,53.8,1,5,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1945,Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,0.0,1992.0,3.6,1,0,0,8,0,0,0,3,4,0,0,0,16,5,10,33.3,9,0,6,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1946,Jonathan Tah,GER,DF,Bayern Munich,Bundesliga,0.0,1996.0,5.7,1,0,0,8,0,0,0,7,2,0,0,0,21,9,2,81.8,2,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1947,Chemsdine Talbi,MAR,FW,Sunderland,Premier League,0.0,2005.0,5.6,0,0,0,1,0,0,0,0,2,0,0,0,17,0,4,0.0,0,0,20,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1948,Montassar Talbi,TUN,DF,Lorient,Ligue 1,0.0,1998.0,7.0,1,0,0,1,0,0,0,4,3,0,0,0,15,14,7,66.7,3,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1949,Adrien Tameze,CMR,"DF,MF",Torino,Serie A,0.0,1994.0,2.1,0,0,0,1,0,0,0,7,1,0,0,0,8,3,5,37.5,2,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1950,Ao Tanaka,JPN,MF,Leeds United,Premier League,0.0,1998.0,2.0,0,0,0,2,0,0,0,3,1,0,0,0,10,2,4,33.3,2,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1951,Axel Tapé,FRA,DF,Leverkusen,Bundesliga,0.0,2007.0,1.8,0,0,0,6,0,0,0,1,1,0,1,0,3,0,2,0.0,6,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1952,Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,0.0,1999.0,6.0,0,0,0,4,0,0,0,4,5,0,0,0,25,9,3,75.0,0,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1953,James Tarkowski,ENG,DF,Everton,Premier League,0.0,1992.0,7.0,1,0,0,7,0,0,0,6,7,0,1,0,22,30,15,66.7,5,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1954,César Tárrega,ESP,DF,Valencia,La Liga,0.0,2002.0,8.0,2,0,0,9,0,0,0,8,8,0,0,0,26,12,15,44.4,2,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1955,Tylel Tati,FRA,DF,Nantes,Ligue 1,0.0,2008.0,5.7,1,0,0,9,0,0,0,6,2,0,1,0,9,1,5,16.7,2,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1956,Nuno Tavares,POR,DF,Lazio,Serie A,0.0,2000.0,4.2,0,0,0,7,0,0,0,4,5,0,0,0,22,1,3,25.0,10,1,32,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1957,Marcus Tavernier,ENG,MF,Bournemouth,Premier League,0.0,1999.0,5.5,0,0,0,5,0,0,0,3,3,0,0,0,31,3,4,42.9,4,2,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1958,Loum Tchaouna,FRA,MF,Burnley,Premier League,0.0,2003.0,3.5,1,0,0,3,0,0,0,0,3,0,0,0,9,8,5,61.5,5,1,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1959,Jackson Tchatchoua,CMR,"DF,MF",Wolves,Premier League,0.0,2001.0,4.0,0,0,0,0,0,0,0,3,4,0,0,0,23,7,5,58.3,0,1,16,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1960,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,0.0,2000.0,7.2,2,0,0,4,0,0,0,12,6,0,0,0,23,17,5,77.3,6,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1961,Mathys Tel,FRA,FW,Tottenham,Premier League,0.0,2005.0,2.0,0,0,0,2,0,0,0,0,1,0,0,0,6,2,11,15.4,2,1,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1962,Nathan Tella,NGA,"MF,FW",Leverkusen,Bundesliga,0.0,1999.0,2.8,1,0,0,5,0,0,0,1,1,1,0,0,13,2,3,40.0,8,3,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1963,Nahuel Tenaglia,ARG,DF,Alavés,La Liga,0.0,1996.0,7.0,1,0,0,4,0,0,0,7,7,1,0,0,12,10,17,37.0,11,1,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1964,Arnau Tenas,ESP,GK,Villarreal,La Liga,0.0,2001.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1965,Filippo Terracciano,ITA,DF,Cremonese,Serie A,0.0,2003.0,5.0,1,0,0,1,0,0,0,6,5,0,0,0,19,8,4,66.7,7,0,6,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1966,Pietro Terracciano,ITA,GK,Milan,Serie A,0.0,1990.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1967,Ramón Terrats,ESP,MF,Espanyol,La Liga,0.0,2000.0,1.1,0,0,0,2,0,0,0,0,2,0,0,0,6,3,5,37.5,2,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1968,Tanner Tessmann,USA,MF,Lyon,Ligue 1,0.0,2001.0,7.0,0,0,0,6,0,0,0,7,5,0,0,0,34,7,8,46.7,10,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1969,Kenny Tete,NED,DF,Fulham,Premier League,0.0,1995.0,5.0,0,0,0,3,0,0,0,3,10,0,0,0,16,9,4,69.2,10,1,12,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1970,Jordan Teze,NED,"DF,MF",Monaco,Ligue 1,0.0,1999.0,5.5,1,0,0,6,0,0,0,5,16,0,0,0,23,4,5,44.4,5,0,15,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1971,Florian Thauvin,FRA,MF,Lens,Ligue 1,0.0,1993.0,5.7,2,0,0,4,0,0,0,2,5,0,0,0,26,2,5,28.6,12,0,38,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1972,Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,0.0,2000.0,6.0,2,0,0,5,0,0,0,5,2,0,0,0,20,8,13,38.1,4,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1973,Thiago,BRA,FW,Brentford,Premier League,0.0,2001.0,6.2,2,0,0,15,0,0,0,1,5,0,0,0,6,22,29,43.1,2,3,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1974,Malick Thiaw,GER,DF,Newcastle Utd,Premier League,0.0,2001.0,3.0,1,0,0,4,0,0,0,8,2,0,0,0,13,12,6,66.7,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1975,Jan Thielmann,GER,"FW,MF",Köln,Bundesliga,0.0,2002.0,4.1,0,0,0,4,0,0,0,2,2,0,0,0,9,6,9,40.0,11,2,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1976,Adrien Thomasson,FRA,MF,Lens,Ligue 1,0.0,1993.0,7.0,3,0,0,12,0,0,0,6,8,0,0,0,50,4,8,33.3,10,0,27,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1977,Morten Thorsby,NOR,"MF,FW",Genoa,Serie A,0.0,1996.0,0.7,0,0,0,2,0,0,0,1,0,0,0,0,0,4,4,50.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1978,Kristian Thorstvedt,NOR,MF,Sassuolo,Serie A,0.0,1999.0,1.1,0,0,0,1,0,0,0,1,1,0,0,0,6,2,4,33.3,5,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1979,Khéphren Thuram,FRA,MF,Juventus,Serie A,0.0,2001.0,4.5,0,0,0,3,0,0,0,4,6,0,0,0,17,6,7,46.2,3,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1980,Marcus Thuram,FRA,FW,Inter,Serie A,0.0,1997.0,4.1,0,0,0,9,0,0,0,0,0,0,0,0,10,11,9,55.0,5,4,6,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1981,Cheikh Tidiane Sabaly,SEN,"MF,FW",Metz,Ligue 1,0.0,1999.0,4.0,0,0,0,4,0,0,0,3,3,0,0,0,15,0,4,0.0,5,2,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1982,Youri Tielemans,BEL,MF,Aston Villa,Premier League,0.0,1997.0,3.5,0,0,0,6,0,0,0,1,4,0,0,0,12,2,4,33.3,3,0,7,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1983,Phillip Tietz,GER,"FW,MF",Augsburg,Bundesliga,0.0,1997.0,1.4,1,0,0,4,0,0,0,0,0,0,0,0,1,3,6,33.3,2,4,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1984,Malik Tillman,USA,MF,Leverkusen,Bundesliga,0.0,2002.0,4.2,0,0,0,3,0,0,0,5,10,0,0,0,14,7,3,70.0,8,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1985,Jurriën Timber,NED,DF,Arsenal,Premier League,0.0,2001.0,5.8,2,0,0,9,0,0,0,6,14,1,0,0,18,6,6,50.0,8,0,11,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1986,Jean-Clair Todibo,FRA,DF,West Ham,Premier League,0.0,1999.0,1.4,0,0,0,0,0,0,0,3,1,0,0,0,2,0,3,0.0,1,1,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1987,Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,0.0,2004.0,1.3,2,0,0,2,0,0,0,0,1,0,0,0,6,0,1,0.0,2,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1988,Corentin Tolisso,FRA,"MF,FW",Lyon,Ligue 1,0.0,1994.0,6.7,1,0,0,12,0,0,0,6,3,0,0,0,25,17,13,56.7,15,1,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1989,Jeremy Toljan,GER,DF,Levante,La Liga,0.0,1994.0,7.7,2,0,0,10,0,0,0,4,7,0,0,0,18,1,10,9.1,8,0,14,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1990,Tiago Tomás,POR,"FW,MF",Stuttgart,Bundesliga,0.0,2002.0,3.4,0,0,0,5,0,0,0,0,1,1,0,0,9,4,2,66.7,11,1,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1991,Fikayo Tomori,ENG,DF,Milan,Serie A,0.0,1997.0,5.6,1,0,0,6,0,0,0,6,5,0,0,0,14,4,5,44.4,1,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1992,Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,0.0,2000.0,6.7,0,0,0,3,0,0,0,7,8,0,0,0,27,1,3,25.0,9,0,25,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1993,Pablo Torre,ESP,"MF,FW",Mallorca,La Liga,0.0,2003.0,5.3,1,0,0,14,0,0,0,2,2,0,0,0,17,2,7,22.2,12,0,18,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1994,Jofre Torrents,ESP,DF,Barcelona,La Liga,0.0,2007.0,0.4,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,25.0,0,0,3,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1995,Ferrán Torres,ESP,FW,Barcelona,La Liga,0.0,2000.0,5.9,1,0,0,1,0,0,0,1,3,0,0,0,12,5,7,41.7,9,3,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1996,Pau Torres,ESP,DF,Aston Villa,Premier League,0.0,1997.0,2.8,0,0,0,0,0,0,0,3,4,0,0,0,21,6,5,54.5,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1997,Lucas Torró,ESP,MF,Osasuna,La Liga,0.0,1994.0,6.9,3,0,0,15,0,0,0,9,7,0,0,0,40,38,5,88.4,9,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1998,Jordan Torunarigha,GER,DF,Hamburger SV,Bundesliga,0.0,1997.0,2.0,0,0,0,2,0,0,0,1,1,0,0,0,6,8,2,80.0,2,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
1999,Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,0.0,1994.0,3.3,0,0,0,5,0,0,0,4,3,0,0,0,9,3,2,60.0,6,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2000,Alpha Touré,SEN,"DF,MF",Metz,Ligue 1,0.0,2006.0,2.3,0,0,0,2,0,0,0,1,5,0,0,0,14,3,1,75.0,2,0,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2001,Bazoumana Touré,CIV,"FW,MF",Hoffenheim,Bundesliga,0.0,2006.0,5.9,1,0,0,15,0,0,0,1,4,1,0,0,28,10,11,47.6,9,2,28,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2002,Idrissa Touré,GER,DF,Pisa,Serie A,0.0,1998.0,4.4,0,1,0,4,0,0,0,6,3,0,0,0,16,20,10,66.7,5,1,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2003,Ousmane Toure,FRA,DF,Lille,Ligue 1,0.0,2005.0,0.6,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,66.7,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2004,James Trafford,ENG,GK,Manchester City,Premier League,0.0,2002.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,100.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2005,Mattéo Tramoni,FRA,"MF,FW",Pisa,Serie A,0.0,2000.0,3.9,0,0,0,5,0,0,0,2,3,0,0,0,16,0,4,0.0,3,0,21,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2006,Adama Traoré,ESP,FW,Fulham,Premier League,0.0,1996.0,1.6,0,0,0,4,0,0,0,0,0,0,0,0,6,1,3,25.0,1,3,9,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2007,Bertrand Traoré,BFA,"FW,MF",Sunderland,Premier League,0.0,1995.0,1.0,1,0,0,1,0,0,0,1,1,0,0,0,2,1,0,100.0,2,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2008,Boubacar Traoré,MLI,MF,Metz,Ligue 1,0.0,2001.0,5.9,2,0,0,10,0,0,0,3,8,0,0,0,31,3,2,60.0,1,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2009,Hamari Traoré,MLI,DF,Paris FC,Ligue 1,0.0,1992.0,2.5,0,0,0,2,0,0,0,3,7,0,0,0,8,5,4,55.6,1,0,6,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2010,Omar Traoré,GER,DF,Heidenheim,Bundesliga,0.0,1998.0,4.5,1,0,0,7,0,0,0,3,2,0,0,0,18,0,5,0.0,4,0,12,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2011,Kevin Trapp,GER,GK,Paris FC,Ligue 1,0.0,1990.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2012,Óscar Trejo,ARG,MF,Rayo Vallecano,La Liga,0.0,1988.0,0.4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,2,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2013,Philipp Treu,GER,"DF,FW",Freiburg,Bundesliga,0.0,2000.0,1.9,0,0,0,0,0,0,0,1,2,0,0,0,7,2,2,50.0,4,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2014,Christopher Trimmel,AUT,DF,Union Berlin,Bundesliga,0.0,1987.0,5.2,3,0,0,11,0,0,0,3,4,0,0,0,15,2,4,33.3,5,0,50,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2015,Kieran Trippier,ENG,DF,Newcastle Utd,Premier League,0.0,1990.0,4.8,0,0,0,9,0,0,0,4,2,0,0,0,22,6,3,66.7,4,0,31,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2016,Leandro Trossard,BEL,FW,Arsenal,Premier League,0.0,1994.0,3.3,0,0,0,1,0,0,0,2,3,0,0,0,4,0,1,0.0,2,1,13,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2017,Adrien Truffert,FRA,DF,Bournemouth,Premier League,0.0,2001.0,7.0,0,0,0,7,0,0,0,3,6,0,0,0,34,6,11,35.3,6,0,35,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2018,Kostas Tsimikas,GRE,DF,Roma,Serie A,0.0,1996.0,1.2,1,0,0,2,0,0,0,2,0,0,0,0,7,1,1,50.0,1,0,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2019,Heorhii Tsitaishvili,GEO,"FW,DF",Metz,Ligue 1,0.0,2000.0,3.8,0,0,0,7,0,0,0,1,2,0,0,0,14,1,0,100.0,4,1,14,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2020,Viktor Tsyhankov,UKR,"MF,FW",Girona,La Liga,0.0,1997.0,1.9,0,0,0,2,0,0,0,2,2,0,0,0,1,3,2,60.0,5,0,7,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2021,Axel Tuanzebe,COD,DF,Burnley,Premier League,0.0,1997.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,6,14.3,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2022,Stefano Turati,ITA,GK,Sassuolo,Serie A,0.0,2001.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2023,Beñat Turrientes,ESP,MF,Real Sociedad,La Liga,0.0,2002.0,2.7,2,0,0,8,0,0,0,2,5,0,0,0,12,4,1,80.0,3,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2024,Stefanos Tzimas,GRE,"MF,FW",Brighton,Premier League,0.0,2006.0,0.6,0,0,0,1,0,0,0,0,2,0,0,0,2,0,1,0.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2025,Christantus Uche,NGA,MF,Crystal Palace,Premier League,0.0,2003.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2026,Christantus Uche,NGA,FW,Getafe,La Liga,0.0,2003.0,3.0,1,0,0,10,0,0,0,0,2,0,0,0,7,8,7,53.3,8,1,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2027,Destiny Udogie,ITA,DF,Tottenham,Premier League,0.0,2002.0,3.4,0,0,0,3,0,0,0,1,4,0,0,0,20,4,3,57.1,6,2,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2028,Matthieu Udol,FRA,DF,Lens,Ligue 1,0.0,1996.0,6.9,1,0,0,12,0,0,0,18,7,0,0,0,36,9,9,50.0,9,0,15,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2029,Manuel Ugarte,URU,MF,Manchester Utd,Premier League,0.0,2001.0,2.7,0,0,0,9,0,0,0,2,9,0,0,0,14,5,2,71.4,3,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2030,Lesley Ugochukwu,FRA,MF,Burnley,Premier League,0.0,2004.0,3.2,2,1,1,8,0,0,0,2,4,0,0,0,8,4,3,57.1,4,0,2,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2031,Filip Ugrinic,SUI,MF,Valencia,La Liga,0.0,1999.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,50.0,0,0,5,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2032,Lukas Ullrich,GER,DF,Gladbach,Bundesliga,0.0,2004.0,4.4,1,0,0,3,0,0,0,7,6,0,0,0,16,3,3,50.0,1,0,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2033,Deniz Undav,GER,MF,Stuttgart,Bundesliga,0.0,1996.0,1.1,1,0,0,2,0,0,0,0,0,0,0,0,3,2,0,100.0,1,0,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2034,Dayot Upamecano,FRA,DF,Bayern Munich,Bundesliga,0.0,1998.0,4.7,1,0,0,2,0,0,0,5,3,0,0,0,30,8,5,61.5,1,0,1,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2035,Jan Urbich,GER,FW,Gladbach,Bundesliga,0.0,2004.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,0,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2036,Can Uzun,TUR,MF,Eint Frankfurt,Bundesliga,0.0,2005.0,4.7,1,0,0,6,0,0,0,0,3,0,0,0,14,2,3,40.0,7,0,11,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2037,Josha Vagnoman,GER,DF,Stuttgart,Bundesliga,0.0,2000.0,3.8,1,0,0,6,0,0,0,1,4,0,0,0,13,3,7,30.0,4,0,8,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2038,Lautaro Valenti,ARG,DF,Parma,Serie A,0.0,1999.0,2.0,1,0,0,2,0,0,0,3,2,0,0,0,8,0,6,0.0,2,0,4,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2039,Óscar Valentín,ESP,MF,Rayo Vallecano,La Liga,0.0,1994.0,4.0,0,0,0,6,0,0,0,6,10,0,0,0,17,5,8,38.5,2,0,0,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2040,Germán Valera,ESP,"FW,DF",Elche,La Liga,0.0,2002.0,5.9,0,0,0,5,0,0,0,4,11,0,0,0,29,1,3,25.0,18,2,15,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
2041,Emanuele Valeri,ITA,DF,Parma,Serie A,0.0,1998.0,5.3,0,0,0,2,0,0,0,2,10,0,0,0,14,2,4,33.3,3,0,49,0,2025-2026,stats_misc,2025-10-18 04:36:53.902157
