rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,tackles,tackles_won,tackles_def_third,tackles_mid_third,tackles_att_third,tackle_attempts,tackle_pct,tackles_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_plus_interceptions,clearances,errors,touches_def_third,touches_mid_third,touches_att_third,passes_attempted,aerials_lost,passes_blocks,shot_creating_actions_shot,season,table_type,processed_at
1886,Dominic Solanke,ENG,FW,Tottenham,Premier League,0.0,1997.0,0.4,1,1,0,0,0,0,0.0,0,0,0,1,1,2,1,0,0,1,0,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1887,Carlos Soler,ESP,MF,Real Sociedad,La Liga,0.0,1997.0,2.4,0,0,0,0,0,0,0.0,0,0,0,1,2,2,0,0,0,0,0,2,2,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1888,Julio Soler,ARG,FW,Bournemouth,Premier League,0.0,2005.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1889,Oumar Solet,FRA,DF,Udinese,Serie A,0.0,2000.0,6.0,11,11,0,0,0,0,71.4,0,0,0,4,8,19,25,1,9,2,0,7,2,6,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1890,Jhon Solis,COL,MF,Girona,La Liga,0.0,2004.0,3.3,1,1,0,0,0,0,0.0,0,0,0,1,3,4,7,1,1,0,0,6,6,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1891,Manor Solomon,ISR,"MF,DF",Villarreal,La Liga,0.0,1999.0,1.1,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1892,Yann Sommer,SUI,GK,Inter,Serie A,0.0,1988.0,4.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1893,Oliver Sonne,PER,"DF,FW",Burnley,Premier League,0.0,2000.0,1.2,1,1,0,0,0,0,0.0,0,0,0,0,1,2,2,0,1,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1894,David Soria,ESP,GK,Getafe,La Liga,0.0,1993.0,8.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1895,Hugo Sotelo,ESP,MF,Celta Vigo,La Liga,0.0,2003.0,6.0,12,6,0,0,0,0,58.3,0,0,0,7,4,16,8,0,5,5,2,12,5,10,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1896,Florian Sotoca,FRA,"MF,FW",Lens,Ligue 1,0.0,1990.0,0.3,0,0,0,0,0,0,0.0,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1897,Riccardo Sottil,ITA,FW,Lecce,Serie A,0.0,1999.0,2.7,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1898,Tomáš Souček,CZE,MF,West Ham,Premier League,0.0,1995.0,2.6,4,2,0,0,0,0,33.3,0,0,0,2,3,7,13,0,3,1,0,3,2,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1899,Matìas Soulé,ARG,"MF,FW",Roma,Serie A,0.0,2003.0,5.4,2,2,0,0,0,0,33.3,0,0,0,9,4,6,2,0,0,1,1,3,2,10,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1900,Aboubaka Soumahoro,FRA,DF,Hamburger SV,Bundesliga,0.0,2005.0,0.5,1,0,0,0,0,0,0.0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1901,Sambou Soumano,SEN,FW,Lorient,Ligue 1,0.0,2001.0,3.3,1,0,0,0,0,0,0.0,0,0,0,1,2,3,4,0,0,1,0,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1902,Issa Soumaré,SEN,"FW,MF",Le Havre,Ligue 1,0.0,2000.0,7.0,9,4,0,0,0,0,42.9,0,0,0,6,3,12,7,0,1,4,4,7,4,7,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1903,Vinicius Souza,BRA,MF,Wolfsburg,Bundesliga,0.0,1999.0,5.1,17,10,0,0,0,0,66.7,0,0,0,4,7,24,25,0,8,7,2,6,2,8,4,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1904,Djibril Sow,SUI,MF,Sevilla,La Liga,0.0,1997.0,2.8,7,5,0,0,0,0,50.0,0,0,0,2,3,10,1,1,3,4,0,6,3,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1905,Djed Spence,ENG,DF,Tottenham,Premier League,0.0,2000.0,4.5,3,2,0,0,0,0,60.0,0,0,0,3,1,4,13,0,3,0,0,5,2,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1906,Leonardo Spinazzola,ITA,DF,Napoli,Serie A,0.0,1993.0,3.1,3,1,0,0,0,0,50.0,0,0,0,2,2,5,5,0,1,2,0,2,1,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1907,Anton Stach,GER,MF,Leeds United,Premier League,0.0,1998.0,6.7,14,8,0,0,0,0,85.7,0,0,0,7,3,17,13,1,6,7,1,7,1,9,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1908,Jens Stage,DEN,MF,Werder Bremen,Bundesliga,0.0,1996.0,3.2,4,3,0,0,0,0,33.3,0,0,0,1,3,7,7,0,3,1,0,3,2,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1909,Benjamin Stambouli,FRA,MF,Metz,Ligue 1,0.0,1990.0,4.9,10,6,0,0,0,0,46.2,0,0,0,3,3,13,9,2,4,5,1,13,7,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1910,Nicolae Stanciu,ROU,"MF,FW",Genoa,Serie A,0.0,1993.0,1.9,3,2,0,0,0,0,100.0,0,0,0,1,3,6,2,0,0,3,0,2,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1911,Otto Stange,GER,MF,Hamburger SV,Bundesliga,0.0,2007.0,0.2,0,0,0,0,0,0,0.0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1912,Josip Stanišić,CRO,DF,Bayern Munich,Bundesliga,0.0,2000.0,3.0,2,1,0,0,0,0,50.0,0,0,0,2,2,4,15,1,1,1,0,2,1,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1913,Carl Starfelt,SWE,DF,Celta Vigo,La Liga,0.0,1995.0,1.4,0,0,0,0,0,0,0.0,0,0,0,0,2,2,7,0,0,0,0,1,1,1,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1914,Niklas Stark,GER,DF,Werder Bremen,Bundesliga,0.0,1995.0,1.5,2,1,0,0,0,0,100.0,0,0,0,2,4,6,11,0,1,1,0,2,0,5,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1915,Orri Steinn Óskarsson,ISL,FW,Real Sociedad,La Liga,0.0,2004.0,1.3,2,1,0,0,0,0,100.0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1916,Calvin Stengs,NED,MF,Pisa,Serie A,0.0,1998.0,0.1,1,0,0,0,0,0,100.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1917,Angelo Stiller,GER,MF,Stuttgart,Bundesliga,0.0,2001.0,5.4,6,3,0,0,0,0,50.0,0,0,0,3,4,10,10,0,2,3,1,6,3,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1918,Kevin Stöger,AUT,MF,Gladbach,Bundesliga,0.0,1993.0,3.1,8,3,0,0,0,0,57.1,0,0,0,3,3,11,1,0,3,5,0,7,3,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1919,John Stones,ENG,DF,Manchester City,Premier League,0.0,1994.0,2.9,0,0,0,0,0,0,0.0,0,0,0,1,2,2,12,0,0,0,0,1,1,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1920,Jørgen Strand Larsen,NOR,FW,Wolves,Premier League,0.0,2000.0,4.0,1,1,0,0,0,0,0.0,0,0,0,1,1,2,7,0,0,1,0,2,2,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1921,Pascal Struijk,NED,DF,Leeds United,Premier League,0.0,1999.0,7.0,4,4,0,0,0,0,66.7,0,0,0,2,2,6,49,0,0,4,0,3,1,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1922,Cristhian Stuani,URU,FW,Girona,La Liga,0.0,1986.0,1.2,0,0,0,0,0,0,0.0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1923,Nikola Štulić,SRB,FW,Lecce,Serie A,0.0,2001.0,3.8,3,1,0,0,0,0,50.0,0,0,0,1,0,3,3,0,0,3,0,2,1,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1924,Denis Suárez,ESP,MF,Alavés,La Liga,0.0,1994.0,1.8,3,1,0,0,0,0,0.0,0,0,0,1,1,4,3,0,1,1,1,5,5,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1925,Gabriel Suazo,CHI,"DF,MF",Sevilla,La Liga,0.0,1997.0,5.3,23,17,0,0,0,0,69.2,0,0,0,0,6,29,12,1,12,9,2,26,8,2,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1926,Luka Sučić,CRO,MF,Real Sociedad,La Liga,0.0,2002.0,1.4,1,1,0,0,0,0,50.0,0,0,0,2,0,1,0,0,0,0,1,2,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1927,Petar Sucic,CRO,MF,Inter,Serie A,0.0,2003.0,3.0,6,2,0,0,0,0,25.0,0,0,0,3,1,7,5,0,1,3,2,8,6,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1928,Yukinari Sugawara,JPN,DF,Werder Bremen,Bundesliga,0.0,2000.0,4.8,7,4,0,0,0,0,60.0,0,0,0,3,0,7,23,0,4,3,0,5,2,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1929,Pavel Šulc,CZE,"FW,MF",Lyon,Ligue 1,0.0,2000.0,1.7,2,0,0,0,0,0,25.0,0,0,0,1,1,3,0,0,1,1,0,4,3,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1930,Kamaldeen Sulemana,GHA,MF,Atalanta,Serie A,0.0,2002.0,3.8,4,2,0,0,0,0,50.0,0,0,0,1,0,4,3,0,2,2,0,6,3,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1931,Crysencio Summerville,NED,"MF,FW",West Ham,Premier League,0.0,2001.0,3.5,4,2,0,0,0,0,60.0,0,0,0,2,1,5,10,0,2,1,1,5,2,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1932,Yuito Suzuki,JPN,MF,Freiburg,Bundesliga,0.0,2001.0,1.5,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1933,Zion Suzuki,JPN,GK,Parma,Serie A,0.0,2002.0,6.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1934,Mattias Svanberg,SWE,MF,Wolfsburg,Bundesliga,0.0,1999.0,2.5,2,2,0,0,0,0,100.0,0,0,0,1,0,2,6,0,1,1,0,1,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1935,Daniel Svensson,SWE,"DF,MF",Dortmund,Bundesliga,0.0,2002.0,6.0,5,3,0,0,0,0,75.0,0,0,0,3,1,6,24,0,3,0,2,4,1,5,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1936,Mile Svilar,SRB,GK,Roma,Serie A,0.0,1999.0,6.0,1,0,0,0,0,0,100.0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1937,Williot Swedberg,SWE,"MF,FW",Celta Vigo,La Liga,0.0,2004.0,2.6,6,6,0,0,0,0,50.0,0,0,0,2,0,6,2,0,0,2,4,2,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1938,Lamine Sy,MTN,DF,Auxerre,Ligue 1,0.0,2002.0,0.3,2,1,0,0,0,0,100.0,0,0,0,0,0,2,1,0,1,0,1,1,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1939,Fodé Sylla,FRA,MF,Lens,Ligue 1,0.0,2006.0,0.7,6,5,0,0,0,0,100.0,0,0,0,0,1,7,3,0,6,0,0,3,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1940,Wojciech Szczęsny,POL,GK,Barcelona,La Liga,0.0,1990.0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1941,Dominik Szoboszlai,HUN,"MF,DF",Liverpool,Premier League,0.0,2000.0,7.0,13,11,0,0,0,0,62.5,0,0,0,4,5,18,21,1,11,1,1,16,6,5,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1942,Alexander Sørloth,NOR,FW,Atlético Madrid,La Liga,0.0,1995.0,3.3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1943,Musa Al-Taamari,JOR,"FW,MF",Rennes,Ligue 1,0.0,1997.0,3.1,5,5,0,0,0,0,100.0,0,0,0,4,1,6,1,0,2,2,1,3,0,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1944,Haris Tabakovic,BIH,FW,Gladbach,Bundesliga,0.0,1994.0,2.7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1945,Nicolás Tagliafico,ARG,DF,Lyon,Ligue 1,0.0,1992.0,3.6,7,4,0,0,0,0,62.5,0,0,0,2,3,10,13,0,2,4,1,8,3,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1946,Jonathan Tah,GER,DF,Bayern Munich,Bundesliga,0.0,1996.0,5.7,6,2,0,0,0,0,66.7,0,0,0,2,7,13,31,0,4,1,1,9,3,7,5,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1947,Chemsdine Talbi,MAR,FW,Sunderland,Premier League,0.0,2005.0,5.6,5,2,0,0,0,0,28.6,0,0,0,4,0,5,9,0,3,0,2,7,5,4,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1948,Montassar Talbi,TUN,DF,Lorient,Ligue 1,0.0,1998.0,7.0,6,3,0,0,0,0,37.5,0,0,0,1,4,10,35,0,6,0,0,8,5,6,5,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1949,Adrien Tameze,CMR,"DF,MF",Torino,Serie A,0.0,1994.0,2.1,2,1,0,0,0,0,0.0,0,0,0,2,7,9,5,1,0,0,2,1,1,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1950,Ao Tanaka,JPN,MF,Leeds United,Premier League,0.0,1998.0,2.0,1,1,0,0,0,0,14.3,0,0,0,2,3,4,0,0,1,0,0,7,6,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1951,Axel Tapé,FRA,DF,Leverkusen,Bundesliga,0.0,2007.0,1.8,1,1,0,0,0,0,0.0,0,0,0,1,1,2,0,0,1,0,0,1,1,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1952,Edmond Tapsoba,BFA,DF,Leverkusen,Bundesliga,0.0,1999.0,6.0,10,5,0,0,0,0,100.0,0,0,0,5,4,14,28,0,6,3,1,6,0,8,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1953,James Tarkowski,ENG,DF,Everton,Premier League,0.0,1992.0,7.0,12,7,0,0,0,0,60.0,0,0,0,2,6,18,49,2,9,2,1,10,4,14,12,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1954,César Tárrega,ESP,DF,Valencia,La Liga,0.0,2002.0,8.0,13,8,0,0,0,0,62.5,0,0,0,3,8,21,45,0,8,3,2,8,3,12,9,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1955,Tylel Tati,FRA,DF,Nantes,Ligue 1,0.0,2008.0,5.7,5,2,0,0,0,0,100.0,0,0,0,1,6,11,24,1,4,1,0,3,0,4,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1956,Nuno Tavares,POR,DF,Lazio,Serie A,0.0,2000.0,4.2,6,5,0,0,0,0,42.9,0,0,0,7,4,10,6,1,5,1,0,7,4,7,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1957,Marcus Tavernier,ENG,MF,Bournemouth,Premier League,0.0,1999.0,5.5,8,3,0,0,0,0,42.9,0,0,0,7,3,11,11,0,1,6,1,7,4,7,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1958,Loum Tchaouna,FRA,MF,Burnley,Premier League,0.0,2003.0,3.5,5,3,0,0,0,0,28.6,0,0,0,3,0,5,5,0,2,3,0,7,5,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1959,Jackson Tchatchoua,CMR,"DF,MF",Wolves,Premier League,0.0,2001.0,4.0,10,4,0,0,0,0,88.9,0,0,0,3,3,13,15,1,8,2,0,9,1,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1960,Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,La Liga,0.0,2000.0,7.2,12,6,0,0,0,0,66.7,0,0,0,1,12,24,12,1,4,3,5,3,1,7,6,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1961,Mathys Tel,FRA,FW,Tottenham,Premier League,0.0,2005.0,2.0,4,1,0,0,0,0,100.0,0,0,0,1,0,4,2,0,2,2,0,2,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1962,Nathan Tella,NGA,"MF,FW",Leverkusen,Bundesliga,0.0,1999.0,2.8,3,1,0,0,0,0,20.0,0,0,0,3,1,4,1,0,1,1,1,5,4,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1963,Nahuel Tenaglia,ARG,DF,Alavés,La Liga,0.0,1996.0,7.0,9,7,0,0,0,0,66.7,0,0,0,5,7,16,46,0,5,4,0,9,3,11,6,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1964,Arnau Tenas,ESP,GK,Villarreal,La Liga,0.0,2001.0,2.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1965,Filippo Terracciano,ITA,DF,Cremonese,Serie A,0.0,2003.0,5.0,5,5,0,0,0,0,100.0,0,0,0,1,6,11,18,2,3,2,0,4,0,5,4,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1966,Pietro Terracciano,ITA,GK,Milan,Serie A,0.0,1990.0,1.4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1967,Ramón Terrats,ESP,MF,Espanyol,La Liga,0.0,2000.0,1.1,4,2,0,0,0,0,66.7,0,0,0,1,0,4,2,0,2,2,0,3,1,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1968,Tanner Tessmann,USA,MF,Lyon,Ligue 1,0.0,2001.0,7.0,10,5,0,0,0,0,25.0,0,0,0,8,7,17,19,0,3,5,2,8,6,16,8,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1969,Kenny Tete,NED,DF,Fulham,Premier League,0.0,1995.0,5.0,16,10,0,0,0,0,83.3,0,0,0,2,3,19,18,0,10,5,1,6,1,3,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1970,Jordan Teze,NED,"DF,MF",Monaco,Ligue 1,0.0,1999.0,5.5,20,16,0,0,0,0,47.4,0,0,0,9,5,25,12,0,8,8,4,19,10,10,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1971,Florian Thauvin,FRA,MF,Lens,Ligue 1,0.0,1993.0,5.7,6,5,0,0,0,0,50.0,0,0,0,5,2,8,4,1,1,3,2,6,3,5,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1972,Arthur Theate,BEL,DF,Eint Frankfurt,Bundesliga,0.0,2000.0,6.0,4,2,0,0,0,0,60.0,0,0,0,1,5,9,36,2,1,2,1,5,2,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1973,Thiago,BRA,FW,Brentford,Premier League,0.0,2001.0,6.2,9,5,0,0,0,0,60.0,0,0,0,4,1,10,14,0,1,5,3,5,2,5,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1974,Malick Thiaw,GER,DF,Newcastle Utd,Premier League,0.0,2001.0,3.0,4,2,0,0,0,0,100.0,0,0,0,2,8,12,17,0,4,0,0,2,0,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1975,Jan Thielmann,GER,"FW,MF",Köln,Bundesliga,0.0,2002.0,4.1,3,2,0,0,0,0,50.0,0,0,0,2,2,5,3,0,3,0,0,4,2,3,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1976,Adrien Thomasson,FRA,MF,Lens,Ligue 1,0.0,1993.0,7.0,18,8,0,0,0,0,55.0,0,0,0,12,6,24,14,0,9,6,3,20,9,13,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1977,Morten Thorsby,NOR,"MF,FW",Genoa,Serie A,0.0,1996.0,0.7,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1978,Kristian Thorstvedt,NOR,MF,Sassuolo,Serie A,0.0,1999.0,1.1,2,1,0,0,0,0,0.0,0,0,0,1,1,3,6,0,1,1,0,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1979,Khéphren Thuram,FRA,MF,Juventus,Serie A,0.0,2001.0,4.5,13,6,0,0,0,0,100.0,0,0,0,3,4,17,8,0,2,5,6,6,0,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1980,Marcus Thuram,FRA,FW,Inter,Serie A,0.0,1997.0,4.1,1,0,0,0,0,0,50.0,0,0,0,1,0,1,2,0,0,0,1,2,1,2,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1981,Cheikh Tidiane Sabaly,SEN,"MF,FW",Metz,Ligue 1,0.0,1999.0,4.0,7,3,0,0,0,0,25.0,0,0,0,2,3,10,2,0,6,0,1,8,6,4,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1982,Youri Tielemans,BEL,MF,Aston Villa,Premier League,0.0,1997.0,3.5,5,4,0,0,0,0,50.0,0,0,0,3,1,6,2,0,1,4,0,4,2,4,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1983,Phillip Tietz,GER,"FW,MF",Augsburg,Bundesliga,0.0,1997.0,1.4,1,0,0,0,0,0,0.0,0,0,0,1,0,1,3,0,0,0,1,0,0,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1984,Malik Tillman,USA,MF,Leverkusen,Bundesliga,0.0,2002.0,4.2,12,10,0,0,0,0,60.0,0,0,0,9,5,17,5,0,5,4,3,5,2,12,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1985,Jurriën Timber,NED,DF,Arsenal,Premier League,0.0,2001.0,5.8,25,14,0,0,0,0,55.6,0,0,0,3,6,31,16,0,10,9,6,9,4,3,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1986,Jean-Clair Todibo,FRA,DF,West Ham,Premier League,0.0,1999.0,1.4,3,1,0,0,0,0,50.0,0,0,0,1,3,6,6,0,1,2,0,2,1,1,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1987,Umut Tohumcu,GER,MF,Hoffenheim,Bundesliga,0.0,2004.0,1.3,3,1,0,0,0,0,100.0,0,0,0,2,0,3,2,0,2,1,0,2,0,2,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1988,Corentin Tolisso,FRA,"MF,FW",Lyon,Ligue 1,0.0,1994.0,6.7,8,3,0,0,0,0,33.3,0,0,0,8,6,14,7,0,5,1,2,9,6,10,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1989,Jeremy Toljan,GER,DF,Levante,La Liga,0.0,1994.0,7.7,13,7,0,0,0,0,72.7,0,0,0,13,4,17,23,0,6,7,0,11,3,16,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1990,Tiago Tomás,POR,"FW,MF",Stuttgart,Bundesliga,0.0,2002.0,3.4,3,1,0,0,0,0,66.7,0,0,0,4,0,3,3,0,2,0,1,3,1,5,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1991,Fikayo Tomori,ENG,DF,Milan,Serie A,0.0,1997.0,5.6,9,5,0,0,0,0,100.0,0,0,0,1,6,15,26,0,5,3,1,4,0,4,3,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1992,Sandro Tonali,ITA,MF,Newcastle Utd,Premier League,0.0,2000.0,6.7,11,8,0,0,0,0,37.5,0,0,0,11,7,18,7,1,8,3,0,16,10,12,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1993,Pablo Torre,ESP,"MF,FW",Mallorca,La Liga,0.0,2003.0,5.3,2,2,0,0,0,0,20.0,0,0,0,6,2,4,7,0,1,0,1,5,4,7,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1994,Jofre Torrents,ESP,DF,Barcelona,La Liga,0.0,2007.0,0.4,1,1,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1995,Ferrán Torres,ESP,FW,Barcelona,La Liga,0.0,2000.0,5.9,3,3,0,0,0,0,50.0,0,0,0,5,1,4,2,0,1,1,1,2,1,5,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1996,Pau Torres,ESP,DF,Aston Villa,Premier League,0.0,1997.0,2.8,6,4,0,0,0,0,60.0,0,0,0,0,3,9,13,0,5,1,0,5,2,2,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1997,Lucas Torró,ESP,MF,Osasuna,La Liga,0.0,1994.0,6.9,12,7,0,0,0,0,72.7,0,0,0,2,9,21,16,0,7,5,0,11,3,3,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1998,Jordan Torunarigha,GER,DF,Hamburger SV,Bundesliga,0.0,1997.0,2.0,4,1,0,0,0,0,50.0,0,0,0,0,1,5,25,0,0,3,1,2,1,2,2,2025-2026,stats_defense,2025-10-18 04:36:53.576323
1999,Abdoulaye Touré,GUI,MF,Le Havre,Ligue 1,0.0,1994.0,3.3,4,3,0,0,0,0,100.0,0,0,0,2,4,8,4,0,1,2,1,2,0,3,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
2000,Alpha Touré,SEN,"DF,MF",Metz,Ligue 1,0.0,2006.0,2.3,6,5,0,0,0,0,75.0,0,0,0,5,1,7,4,0,4,2,0,4,1,6,1,2025-2026,stats_defense,2025-10-18 04:36:53.576323
2001,Bazoumana Touré,CIV,"FW,MF",Hoffenheim,Bundesliga,0.0,2006.0,5.9,8,4,0,0,0,0,50.0,0,0,0,7,1,9,7,0,3,4,1,8,4,7,0,2025-2026,stats_defense,2025-10-18 04:36:53.576323
